	X	Y	Value
3904	40	4	5.20
3905	40	5	5.50
3906	40	6	5.80
3907	40	7	6.10
3908	40	8	6.40
3909	40	9	6.70
3910	40	10	7.00
3911	40	11	7.30
3912	40	12	7.60
3913	40	13	7.90
3914	40	14	8.20
3915	40	15	8.50
3916	40	16	8.80
3917	40	17	9.10
3918	40	18	9.40
3919	40	19	9.70
3920	40	20	10.00
3921	40	21	10.30
3922	40	22	10.60
3923	40	23	10.90
3924	40	24	11.20
3925	40	25	11.50
3926	40	26	11.80
3927	40	27	12.10
3928	40	28	12.40
3929	40	29	12.70
3930	40	30	13.00
3931	40	31	13.30
3932	40	32	13.60
3933	40	33	13.90
3934	40	34	14.20
3935	40	35	14.50
3936	40	36	14.80
3937	40	37	15.10
3938	40	38	15.40
3939	40	39	15.70
3940	40	40	16.00
3941	40	41	16.30
3942	40	42	16.60
3943	40	43	16.90
3944	40	44	17.20
3945	40	45	17.50
3946	40	46	17.80
3947	40	47	18.10
3948	40	48	18.40
3949	40	49	18.70
3950	40	50	19.00
3951	40	51	19.30
3952	40	52	19.60
3953	40	53	19.90
3954	40	54	20.20
3955	40	55	20.50
3956	40	56	20.80
3957	40	57	21.10
3958	40	58	21.40
3959	40	59	21.70
3960	40	60	22.00
3961	40	61	22.30
3962	40	62	22.60
3963	40	63	22.90
3964	40	64	23.20
3965	40	65	23.50
3966	40	66	23.80
3967	40	67	24.10
3968	40	68	24.40
3969	40	69	24.70
3970	40	70	25.00
3971	40	71	25.30
3972	40	72	25.60
3973	40	73	25.90
3974	40	74	26.20
3975	40	75	26.50
3976	40	76	26.80
3977	40	77	27.10
3978	40	78	27.40
3979	40	79	27.70
3980	40	80	28.00
3981	40	81	28.30
3982	40	82	28.60
3983	40	83	28.90
3984	40	84	29.20
3985	40	85	29.50
3986	40	86	29.80
3987	40	87	30.10
3988	40	88	30.40
3989	40	89	30.70
3990	40	90	31.00
3991	40	91	31.30
3992	40	92	31.60
3993	40	93	31.90
3994	40	94	32.20
3995	40	95	32.50
3996	40	96	32.80
3997	40	97	33.10
3998	40	98	33.40
3999	40	99	33.70
4000	40	0	4.00
4001	41	1	4.40
4002	41	2	4.70
4003	41	3	5.00
4004	41	4	5.30
4005	41	5	5.60
4006	41	6	5.90
4007	41	7	6.20
4008	41	8	6.50
4009	41	9	6.80
4010	41	10	7.10
4011	41	11	7.40
4012	41	12	7.70
4013	41	13	8.00
4014	41	14	8.30
4015	41	15	8.60
4016	41	16	8.90
4017	41	17	9.20
4018	41	18	9.50
4019	41	19	9.80
4020	41	20	10.10
4021	41	21	10.40
4022	41	22	10.70
4023	41	23	11.00
4024	41	24	11.30
4025	41	25	11.60
4026	41	26	11.90
4027	41	27	12.20
4028	41	28	12.50
4029	41	29	12.80
4030	41	30	13.10
4031	41	31	13.40
4032	41	32	13.70
4033	41	33	14.00
4034	41	34	14.30
4035	41	35	14.60
4036	41	36	14.90
4037	41	37	15.20
4038	41	38	15.50
4039	41	39	15.80
4040	41	40	16.10
4041	41	41	16.40
4042	41	42	16.70
4043	41	43	17.00
4044	41	44	17.30
4045	41	45	17.60
4046	41	46	17.90
4047	41	47	18.20
4048	41	48	18.50
4049	41	49	18.80
4050	41	50	19.10
4051	41	51	19.40
4052	41	52	19.70
4053	41	53	20.00
4054	41	54	20.30
4055	41	55	20.60
4056	41	56	20.90
4057	41	57	21.20
4058	41	58	21.50
4059	41	59	21.80
4060	41	60	22.10
4061	41	61	22.40
4062	41	62	22.70
4063	41	63	23.00
4064	41	64	23.30
4065	41	65	23.60
4066	41	66	23.90
4067	41	67	24.20
4068	41	68	24.50
4069	41	69	24.80
4070	41	70	25.10
4071	41	71	25.40
4072	41	72	25.70
4073	41	73	26.00
4074	41	74	26.30
4075	41	75	26.60
4076	41	76	26.90
4077	41	77	27.20
4078	41	78	27.50
4079	41	79	27.80
4080	41	80	28.10
4081	41	81	28.40
4082	41	82	28.70
4083	41	83	29.00
4084	41	84	29.30
4085	41	85	29.60
4086	41	86	29.90
4087	41	87	30.20
4088	41	88	30.50
4089	41	89	30.80
4090	41	90	31.10
4091	41	91	31.40
4092	41	92	31.70
4093	41	93	32.00
4094	41	94	32.30
4095	41	95	32.60
4096	41	96	32.90
4097	41	97	33.20
4098	41	98	33.50
4099	41	99	33.80
4100	41	0	4.10
4101	42	1	4.50
4102	42	2	4.80
4103	42	3	5.10
4104	42	4	5.40
4105	42	5	5.70
4106	42	6	6.00
4107	42	7	6.30
4108	42	8	6.60
4109	42	9	6.90
4110	42	10	7.20
4111	42	11	7.50
4112	42	12	7.80
4113	42	13	8.10
4114	42	14	8.40
4115	42	15	8.70
4116	42	16	9.00
4117	42	17	9.30
4118	42	18	9.60
4119	42	19	9.90
4120	42	20	10.20
4121	42	21	10.50
4122	42	22	10.80
4123	42	23	11.10
4124	42	24	11.40
4125	42	25	11.70
4126	42	26	12.00
4127	42	27	12.30
4128	42	28	12.60
4129	42	29	12.90
4130	42	30	13.20
4131	42	31	13.50
4132	42	32	13.80
4133	42	33	14.10
4134	42	34	14.40
4135	42	35	14.70
4136	42	36	15.00
4137	42	37	15.30
4138	42	38	15.60
4139	42	39	15.90
4140	42	40	16.20
4141	42	41	16.50
4142	42	42	16.80
4143	42	43	17.10
4144	42	44	17.40
4145	42	45	17.70
4146	42	46	18.00
4147	42	47	18.30
4148	42	48	18.60
4149	42	49	18.90
4150	42	50	19.20
4151	42	51	19.50
4152	42	52	19.80
4153	42	53	20.10
4154	42	54	20.40
4155	42	55	20.70
4156	42	56	21.00
4157	42	57	21.30
4158	42	58	21.60
4159	42	59	21.90
4160	42	60	22.20
4161	42	61	22.50
4162	42	62	22.80
4163	42	63	23.10
4164	42	64	23.40
4165	42	65	23.70
4166	42	66	24.00
4167	42	67	24.30
4168	42	68	24.60
4169	42	69	24.90
4170	42	70	25.20
4171	42	71	25.50
4172	42	72	25.80
4173	42	73	26.10
4174	42	74	26.40
4175	42	75	26.70
4176	42	76	27.00
4177	42	77	27.30
4178	42	78	27.60
4179	42	79	27.90
4180	42	80	28.20
4181	42	81	28.50
4182	42	82	28.80
4183	42	83	29.10
4184	42	84	29.40
4185	42	85	29.70
4186	42	86	30.00
4187	42	87	30.30
4188	42	88	30.60
4189	42	89	30.90
4190	42	90	31.20
4191	42	91	31.50
4192	42	92	31.80
4193	42	93	32.10
4194	42	94	32.40
4195	42	95	32.70
4196	42	96	33.00
4197	42	97	33.30
4198	42	98	33.60
4199	42	99	33.90
4200	42	0	4.20
4201	43	1	4.60
4202	43	2	4.90
4203	43	3	5.20
4204	43	4	5.50
4205	43	5	5.80
4206	43	6	6.10
4207	43	7	6.40
4208	43	8	6.70
4209	43	9	7.00
4210	43	10	7.30
4211	43	11	7.60
4212	43	12	7.90
4213	43	13	8.20
4214	43	14	8.50
4215	43	15	8.80
4216	43	16	9.10
4217	43	17	9.40
4218	43	18	9.70
4219	43	19	10.00
4220	43	20	10.30
4221	43	21	10.60
4222	43	22	10.90
4223	43	23	11.20
4224	43	24	11.50
4225	43	25	11.80
4226	43	26	12.10
4227	43	27	12.40
4228	43	28	12.70
4229	43	29	13.00
4230	43	30	13.30
4231	43	31	13.60
4232	43	32	13.90
4233	43	33	14.20
4234	43	34	14.50
4235	43	35	14.80
4236	43	36	15.10
4237	43	37	15.40
4238	43	38	15.70
4239	43	39	16.00
4240	43	40	16.30
4241	43	41	16.60
4242	43	42	16.90
4243	43	43	17.20
4244	43	44	17.50
4245	43	45	17.80
4246	43	46	18.10
4247	43	47	18.40
4248	43	48	18.70
4249	43	49	19.00
4250	43	50	19.30
4251	43	51	19.60
4252	43	52	19.90
4253	43	53	20.20
4254	43	54	20.50
4255	43	55	20.80
4256	43	56	21.10
4257	43	57	21.40
4258	43	58	21.70
4259	43	59	22.00
4260	43	60	22.30
4261	43	61	22.60
4262	43	62	22.90
4263	43	63	23.20
4264	43	64	23.50
4265	43	65	23.80
4266	43	66	24.10
4267	43	67	24.40
4268	43	68	24.70
4269	43	69	25.00
4270	43	70	25.30
4271	43	71	25.60
4272	43	72	25.90
4273	43	73	26.20
4274	43	74	26.50
4275	43	75	26.80
4276	43	76	27.10
4277	43	77	27.40
4278	43	78	27.70
4279	43	79	28.00
4280	43	80	28.30
4281	43	81	28.60
4282	43	82	28.90
4283	43	83	29.20
4284	43	84	29.50
4285	43	85	29.80
4286	43	86	30.10
4287	43	87	30.40
4288	43	88	30.70
4289	43	89	31.00
4290	43	90	31.30
4291	43	91	31.60
4292	43	92	31.90
4293	43	93	32.20
4294	43	94	32.50
4295	43	95	32.80
4296	43	96	33.10
4297	43	97	33.40
4298	43	98	33.70
4299	43	99	34.00
4300	43	0	4.30
4301	44	1	4.70
4302	44	2	5.00
4303	44	3	5.30
4304	44	4	5.60
4305	44	5	5.90
4306	44	6	6.20
4307	44	7	6.50
4308	44	8	6.80
4309	44	9	7.10
4310	44	10	7.40
4311	44	11	7.70
4312	44	12	8.00
4313	44	13	8.30
4314	44	14	8.60
4315	44	15	8.90
4316	44	16	9.20
4317	44	17	9.50
4318	44	18	9.80
4319	44	19	10.10
4320	44	20	10.40
4321	44	21	10.70
4322	44	22	11.00
4323	44	23	11.30
4324	44	24	11.60
4325	44	25	11.90
4326	44	26	12.20
4327	44	27	12.50
4328	44	28	12.80
4329	44	29	13.10
4330	44	30	13.40
4331	44	31	13.70
4332	44	32	14.00
4333	44	33	14.30
4334	44	34	14.60
4335	44	35	14.90
4336	44	36	15.20
4337	44	37	15.50
4338	44	38	15.80
4339	44	39	16.10
4340	44	40	16.40
4341	44	41	16.70
4342	44	42	17.00
4343	44	43	17.30
4344	44	44	17.60
4345	44	45	17.90
4346	44	46	18.20
4347	44	47	18.50
4348	44	48	18.80
4349	44	49	19.10
4350	44	50	19.40
4351	44	51	19.70
4352	44	52	20.00
4353	44	53	20.30
4354	44	54	20.60
4355	44	55	20.90
4356	44	56	21.20
4357	44	57	21.50
4358	44	58	21.80
4359	44	59	22.10
4360	44	60	22.40
4361	44	61	22.70
4362	44	62	23.00
4363	44	63	23.30
4364	44	64	23.60
4365	44	65	23.90
4366	44	66	24.20
4367	44	67	24.50
4368	44	68	24.80
4369	44	69	25.10
4370	44	70	25.40
4371	44	71	25.70
4372	44	72	26.00
4373	44	73	26.30
4374	44	74	26.60
4375	44	75	26.90
4376	44	76	27.20
4377	44	77	27.50
4378	44	78	27.80
4379	44	79	28.10
4380	44	80	28.40
4381	44	81	28.70
4382	44	82	29.00
4383	44	83	29.30
4384	44	84	29.60
4385	44	85	29.90
4386	44	86	30.20
4387	44	87	30.50
4388	44	88	30.80
4389	44	89	31.10
4390	44	90	31.40
4391	44	91	31.70
4392	44	92	32.00
4393	44	93	32.30
4394	44	94	32.60
4395	44	95	32.90
4396	44	96	33.20
4397	44	97	33.50
4398	44	98	33.80
4399	44	99	34.10
4400	44	0	4.40
4401	45	1	4.80
4402	45	2	5.10
4403	45	3	5.40
4404	45	4	5.70
4405	45	5	6.00
4406	45	6	6.30
4407	45	7	6.60
4408	45	8	6.90
4409	45	9	7.20
4410	45	10	7.50
4411	45	11	7.80
4412	45	12	8.10
4413	45	13	8.40
4414	45	14	8.70
4415	45	15	9.00
4416	45	16	9.30
4417	45	17	9.60
4418	45	18	9.90
4419	45	19	10.20
4420	45	20	10.50
4421	45	21	10.80
4422	45	22	11.10
4423	45	23	11.40
4424	45	24	11.70
4425	45	25	12.00
4426	45	26	12.30
4427	45	27	12.60
4428	45	28	12.90
4429	45	29	13.20
4430	45	30	13.50
4431	45	31	13.80
4432	45	32	14.10
4433	45	33	14.40
4434	45	34	14.70
4435	45	35	15.00
4436	45	36	15.30
4437	45	37	15.60
4438	45	38	15.90
4439	45	39	16.20
4440	45	40	16.50
4441	45	41	16.80
4442	45	42	17.10
4443	45	43	17.40
4444	45	44	17.70
4445	45	45	18.00
4446	45	46	18.30
4447	45	47	18.60
4448	45	48	18.90
4449	45	49	19.20
4450	45	50	19.50
4451	45	51	19.80
4452	45	52	20.10
4453	45	53	20.40
4454	45	54	20.70
4455	45	55	21.00
4456	45	56	21.30
4457	45	57	21.60
4458	45	58	21.90
4459	45	59	22.20
4460	45	60	22.50
4461	45	61	22.80
4462	45	62	23.10
4463	45	63	23.40
4464	45	64	23.70
4465	45	65	24.00
4466	45	66	24.30
4467	45	67	24.60
4468	45	68	24.90
4469	45	69	25.20
4470	45	70	25.50
4471	45	71	25.80
4472	45	72	26.10
4473	45	73	26.40
4474	45	74	26.70
4475	45	75	27.00
4476	45	76	27.30
4477	45	77	27.60
4478	45	78	27.90
4479	45	79	28.20
4480	45	80	28.50
4481	45	81	28.80
4482	45	82	29.10
4483	45	83	29.40
4484	45	84	29.70
4485	45	85	30.00
4486	45	86	30.30
4487	45	87	30.60
4488	45	88	30.90
4489	45	89	31.20
4490	45	90	31.50
4491	45	91	31.80
4492	45	92	32.10
4493	45	93	32.40
4494	45	94	32.70
4495	45	95	33.00
4496	45	96	33.30
4497	45	97	33.60
4498	45	98	33.90
4499	45	99	34.20
4500	45	0	4.50
4501	46	1	4.90
4502	46	2	5.20
4503	46	3	5.50
4504	46	4	5.80
4505	46	5	6.10
4506	46	6	6.40
4507	46	7	6.70
4508	46	8	7.00
4509	46	9	7.30
4510	46	10	7.60
4511	46	11	7.90
4512	46	12	8.20
4513	46	13	8.50
4514	46	14	8.80
4515	46	15	9.10
4516	46	16	9.40
4517	46	17	9.70
4518	46	18	10.00
4519	46	19	10.30
4520	46	20	10.60
4521	46	21	10.90
4522	46	22	11.20
4523	46	23	11.50
4524	46	24	11.80
4525	46	25	12.10
4526	46	26	12.40
4527	46	27	12.70
4528	46	28	13.00
4529	46	29	13.30
4530	46	30	13.60
4531	46	31	13.90
4532	46	32	14.20
4533	46	33	14.50
4534	46	34	14.80
4535	46	35	15.10
4536	46	36	15.40
4537	46	37	15.70
4538	46	38	16.00
4539	46	39	16.30
4540	46	40	16.60
4541	46	41	16.90
4542	46	42	17.20
4543	46	43	17.50
4544	46	44	17.80
4545	46	45	18.10
4546	46	46	18.40
4547	46	47	18.70
4548	46	48	19.00
4549	46	49	19.30
4550	46	50	19.60
4551	46	51	19.90
4552	46	52	20.20
4553	46	53	20.50
4554	46	54	20.80
4555	46	55	21.10
4556	46	56	21.40
4557	46	57	21.70
4558	46	58	22.00
4559	46	59	22.30
4560	46	60	22.60
4561	46	61	22.90
4562	46	62	23.20
4563	46	63	23.50
4564	46	64	23.80
4565	46	65	24.10
4566	46	66	24.40
4567	46	67	24.70
4568	46	68	25.00
4569	46	69	25.30
4570	46	70	25.60
4571	46	71	25.90
4572	46	72	26.20
4573	46	73	26.50
4574	46	74	26.80
4575	46	75	27.10
4576	46	76	27.40
4577	46	77	27.70
4578	46	78	28.00
4579	46	79	28.30
4580	46	80	28.60
4581	46	81	28.90
4582	46	82	29.20
4583	46	83	29.50
4584	46	84	29.80
4585	46	85	30.10
4586	46	86	30.40
4587	46	87	30.70
4588	46	88	31.00
4589	46	89	31.30
4590	46	90	31.60
4591	46	91	31.90
4592	46	92	32.20
4593	46	93	32.50
4594	46	94	32.80
4595	46	95	33.10
4596	46	96	33.40
4597	46	97	33.70
4598	46	98	34.00
4599	46	99	34.30
4600	46	0	4.60
4601	47	1	5.00
4602	47	2	5.30
4603	47	3	5.60
4604	47	4	5.90
4605	47	5	6.20
4606	47	6	6.50
4607	47	7	6.80
4608	47	8	7.10
4609	47	9	7.40
4610	47	10	7.70
4611	47	11	8.00
4612	47	12	8.30
4613	47	13	8.60
4614	47	14	8.90
4615	47	15	9.20
4616	47	16	9.50
4617	47	17	9.80
4618	47	18	10.10
4619	47	19	10.40
4620	47	20	10.70
4621	47	21	11.00
4622	47	22	11.30
4623	47	23	11.60
4624	47	24	11.90
4625	47	25	12.20
4626	47	26	12.50
4627	47	27	12.80
4628	47	28	13.10
4629	47	29	13.40
4630	47	30	13.70
4631	47	31	14.00
4632	47	32	14.30
4633	47	33	14.60
4634	47	34	14.90
4635	47	35	15.20
4636	47	36	15.50
4637	47	37	15.80
4638	47	38	16.10
4639	47	39	16.40
4640	47	40	16.70
4641	47	41	17.00
4642	47	42	17.30
4643	47	43	17.60
4644	47	44	17.90
4645	47	45	18.20
4646	47	46	18.50
4647	47	47	18.80
4648	47	48	19.10
4649	47	49	19.40
4650	47	50	19.70
4651	47	51	20.00
4652	47	52	20.30
4653	47	53	20.60
4654	47	54	20.90
4655	47	55	21.20
4656	47	56	21.50
4657	47	57	21.80
4658	47	58	22.10
4659	47	59	22.40
4660	47	60	22.70
4661	47	61	23.00
4662	47	62	23.30
4663	47	63	23.60
4664	47	64	23.90
4665	47	65	24.20
4666	47	66	24.50
4667	47	67	24.80
4668	47	68	25.10
4669	47	69	25.40
4670	47	70	25.70
4671	47	71	26.00
4672	47	72	26.30
4673	47	73	26.60
4674	47	74	26.90
4675	47	75	27.20
4676	47	76	27.50
4677	47	77	27.80
4678	47	78	28.10
4679	47	79	28.40
4680	47	80	28.70
4681	47	81	29.00
4682	47	82	29.30
4683	47	83	29.60
4684	47	84	29.90
4685	47	85	30.20
4686	47	86	30.50
4687	47	87	30.80
4688	47	88	31.10
4689	47	89	31.40
4690	47	90	31.70
4691	47	91	32.00
4692	47	92	32.30
4693	47	93	32.60
4694	47	94	32.90
4695	47	95	33.20
4696	47	96	33.50
4697	47	97	33.80
4698	47	98	34.10
4699	47	99	34.40
4700	47	0	4.70
4701	48	1	5.10
4702	48	2	5.40
4703	48	3	5.70
4704	48	4	6.00
4705	48	5	6.30
4706	48	6	6.60
4707	48	7	6.90
4708	48	8	7.20
4709	48	9	7.50
4710	48	10	7.80
4711	48	11	8.10
4712	48	12	8.40
4713	48	13	8.70
4714	48	14	9.00
4715	48	15	9.30
4716	48	16	9.60
4717	48	17	9.90
4718	48	18	10.20
4719	48	19	10.50
4720	48	20	10.80
4721	48	21	11.10
4722	48	22	11.40
4723	48	23	11.70
4724	48	24	12.00
4725	48	25	12.30
4726	48	26	12.60
4727	48	27	12.90
4728	48	28	13.20
4729	48	29	13.50
4730	48	30	13.80
4731	48	31	14.10
4732	48	32	14.40
4733	48	33	14.70
4734	48	34	15.00
4735	48	35	15.30
4736	48	36	15.60
4737	48	37	15.90
4738	48	38	16.20
4739	48	39	16.50
4740	48	40	16.80
4741	48	41	17.10
4742	48	42	17.40
4743	48	43	17.70
4744	48	44	18.00
4745	48	45	18.30
4746	48	46	18.60
4747	48	47	18.90
4748	48	48	19.20
4749	48	49	19.50
4750	48	50	19.80
4751	48	51	20.10
4752	48	52	20.40
4753	48	53	20.70
4754	48	54	21.00
4755	48	55	21.30
4756	48	56	21.60
4757	48	57	21.90
4758	48	58	22.20
4759	48	59	22.50
4760	48	60	22.80
4761	48	61	23.10
4762	48	62	23.40
4763	48	63	23.70
4764	48	64	24.00
4765	48	65	24.30
4766	48	66	24.60
4767	48	67	24.90
4768	48	68	25.20
4769	48	69	25.50
4770	48	70	25.80
4771	48	71	26.10
4772	48	72	26.40
4773	48	73	26.70
4774	48	74	27.00
4775	48	75	27.30
4776	48	76	27.60
4777	48	77	27.90
4778	48	78	28.20
4779	48	79	28.50
4780	48	80	28.80
4781	48	81	29.10
4782	48	82	29.40
4783	48	83	29.70
4784	48	84	30.00
4785	48	85	30.30
4786	48	86	30.60
4787	48	87	30.90
4788	48	88	31.20
4789	48	89	31.50
4790	48	90	31.80
4791	48	91	32.10
4792	48	92	32.40
4793	48	93	32.70
4794	48	94	33.00
4795	48	95	33.30
4796	48	96	33.60
4797	48	97	33.90
4798	48	98	34.20
4799	48	99	34.50
4800	48	0	4.80
4801	49	1	5.20
4802	49	2	5.50
4803	49	3	5.80
4804	49	4	6.10
4805	49	5	6.40
4806	49	6	6.70
4807	49	7	7.00
4808	49	8	7.30
4809	49	9	7.60
4810	49	10	7.90
4811	49	11	8.20
4812	49	12	8.50
4813	49	13	8.80
4814	49	14	9.10
4815	49	15	9.40
4816	49	16	9.70
4817	49	17	10.00
4818	49	18	10.30
4819	49	19	10.60
4820	49	20	10.90
4821	49	21	11.20
4822	49	22	11.50
4823	49	23	11.80
4824	49	24	12.10
4825	49	25	12.40
4826	49	26	12.70
4827	49	27	13.00
4828	49	28	13.30
4829	49	29	13.60
4830	49	30	13.90
4831	49	31	14.20
4832	49	32	14.50
4833	49	33	14.80
4834	49	34	15.10
4835	49	35	15.40
4836	49	36	15.70
4837	49	37	16.00
4838	49	38	16.30
4839	49	39	16.60
4840	49	40	16.90
4841	49	41	17.20
4842	49	42	17.50
4843	49	43	17.80
4844	49	44	18.10
4845	49	45	18.40
4846	49	46	18.70
4847	49	47	19.00
4848	49	48	19.30
4849	49	49	19.60
4850	49	50	19.90
4851	49	51	20.20
4852	49	52	20.50
4853	49	53	20.80
4854	49	54	21.10
4855	49	55	21.40
4856	49	56	21.70
4857	49	57	22.00
4858	49	58	22.30
4859	49	59	22.60
4860	49	60	22.90
4861	49	61	23.20
4862	49	62	23.50
4863	49	63	23.80
4864	49	64	24.10
4865	49	65	24.40
4866	49	66	24.70
4867	49	67	25.00
4868	49	68	25.30
4869	49	69	25.60
4870	49	70	25.90
4871	49	71	26.20
4872	49	72	26.50
4873	49	73	26.80
4874	49	74	27.10
4875	49	75	27.40
4876	49	76	27.70
4877	49	77	28.00
4878	49	78	28.30
4879	49	79	28.60
4880	49	80	28.90
4881	49	81	29.20
4882	49	82	29.50
4883	49	83	29.80
4884	49	84	30.10
4885	49	85	30.40
4886	49	86	30.70
4887	49	87	31.00
4888	49	88	31.30
4889	49	89	31.60
4890	49	90	31.90
4891	49	91	32.20
4892	49	92	32.50
4893	49	93	32.80
4894	49	94	33.10
4895	49	95	33.40
4896	49	96	33.70
4897	49	97	34.00
4898	49	98	34.30
4899	49	99	34.60
4900	49	0	4.90
4901	50	1	5.30
4902	50	2	5.60
4903	50	3	5.90
4904	50	4	6.20
4905	50	5	6.50
4906	50	6	6.80
4907	50	7	7.10
4908	50	8	7.40
4909	50	9	7.70
4910	50	10	8.00
4911	50	11	8.30
4912	50	12	8.60
4913	50	13	8.90
4914	50	14	9.20
4915	50	15	9.50
4916	50	16	9.80
4917	50	17	10.10
4918	50	18	10.40
4919	50	19	10.70
4920	50	20	11.00
4921	50	21	11.30
4922	50	22	11.60
4923	50	23	11.90
4924	50	24	12.20
4925	50	25	12.50
4926	50	26	12.80
4927	50	27	13.10
4928	50	28	13.40
4929	50	29	13.70
4930	50	30	14.00
4931	50	31	14.30
4932	50	32	14.60
4933	50	33	14.90
4934	50	34	15.20
4935	50	35	15.50
4936	50	36	15.80
4937	50	37	16.10
4938	50	38	16.40
4939	50	39	16.70
4940	50	40	17.00
4941	50	41	17.30
4942	50	42	17.60
4943	50	43	17.90
4944	50	44	18.20
4945	50	45	18.50
4946	50	46	18.80
4947	50	47	19.10
4948	50	48	19.40
4949	50	49	19.70
4950	50	50	20.00
4951	50	51	20.30
4952	50	52	20.60
4953	50	53	20.90
4954	50	54	21.20
4955	50	55	21.50
4956	50	56	21.80
4957	50	57	22.10
4958	50	58	22.40
4959	50	59	22.70
4960	50	60	23.00
4961	50	61	23.30
4962	50	62	23.60
4963	50	63	23.90
4964	50	64	24.20
4965	50	65	24.50
4966	50	66	24.80
4967	50	67	25.10
4968	50	68	25.40
4969	50	69	25.70
4970	50	70	26.00
4971	50	71	26.30
4972	50	72	26.60
4973	50	73	26.90
4974	50	74	27.20
4975	50	75	27.50
4976	50	76	27.80
4977	50	77	28.10
4978	50	78	28.40
4979	50	79	28.70
4980	50	80	29.00
4981	50	81	29.30
4982	50	82	29.60
4983	50	83	29.90
4984	50	84	30.20
4985	50	85	30.50
4986	50	86	30.80
4987	50	87	31.10
4988	50	88	31.40
4989	50	89	31.70
4990	50	90	32.00
4991	50	91	32.30
4992	50	92	32.60
4993	50	93	32.90
4994	50	94	33.20
4995	50	95	33.50
4996	50	96	33.80
4997	50	97	34.10
4998	50	98	34.40
4999	50	99	34.70
5000	50	0	5.00
5001	51	1	5.40
5002	51	2	5.70
5003	51	3	6.00
5004	51	4	6.30
5005	51	5	6.60
5006	51	6	6.90
5007	51	7	7.20
5008	51	8	7.50
5009	51	9	7.80
5010	51	10	8.10
5011	51	11	8.40
5012	51	12	8.70
5013	51	13	9.00
5014	51	14	9.30
5015	51	15	9.60
5016	51	16	9.90
5017	51	17	10.20
5018	51	18	10.50
5019	51	19	10.80
5020	51	20	11.10
5021	51	21	11.40
5022	51	22	11.70
5023	51	23	12.00
5024	51	24	12.30
5025	51	25	12.60
5026	51	26	12.90
5027	51	27	13.20
5028	51	28	13.50
5029	51	29	13.80
5030	51	30	14.10
5031	51	31	14.40
5032	51	32	14.70
5033	51	33	15.00
5034	51	34	15.30
5035	51	35	15.60
5036	51	36	15.90
5037	51	37	16.20
5038	51	38	16.50
5039	51	39	16.80
5040	51	40	17.10
5041	51	41	17.40
5042	51	42	17.70
5043	51	43	18.00
5044	51	44	18.30
5045	51	45	18.60
5046	51	46	18.90
5047	51	47	19.20
5048	51	48	19.50
5049	51	49	19.80
5050	51	50	20.10
5051	51	51	20.40
5052	51	52	20.70
5053	51	53	21.00
5054	51	54	21.30
5055	51	55	21.60
5056	51	56	21.90
5057	51	57	22.20
5058	51	58	22.50
5059	51	59	22.80
5060	51	60	23.10
5061	51	61	23.40
5062	51	62	23.70
5063	51	63	24.00
5064	51	64	24.30
5065	51	65	24.60
5066	51	66	24.90
5067	51	67	25.20
5068	51	68	25.50
5069	51	69	25.80
5070	51	70	26.10
5071	51	71	26.40
5072	51	72	26.70
5073	51	73	27.00
5074	51	74	27.30
5075	51	75	27.60
5076	51	76	27.90
5077	51	77	28.20
5078	51	78	28.50
5079	51	79	28.80
5080	51	80	29.10
5081	51	81	29.40
5082	51	82	29.70
5083	51	83	30.00
5084	51	84	30.30
5085	51	85	30.60
5086	51	86	30.90
5087	51	87	31.20
5088	51	88	31.50
5089	51	89	31.80
5090	51	90	32.10
5091	51	91	32.40
5092	51	92	32.70
5093	51	93	33.00
5094	51	94	33.30
5095	51	95	33.60
5096	51	96	33.90
5097	51	97	34.20
5098	51	98	34.50
5099	51	99	34.80
5100	51	0	5.10
5101	52	1	5.50
5102	52	2	5.80
5103	52	3	6.10
5104	52	4	6.40
5105	52	5	6.70
5106	52	6	7.00
5107	52	7	7.30
5108	52	8	7.60
5109	52	9	7.90
5110	52	10	8.20
5111	52	11	8.50
5112	52	12	8.80
5113	52	13	9.10
5114	52	14	9.40
5115	52	15	9.70
5116	52	16	10.00
5117	52	17	10.30
5118	52	18	10.60
5119	52	19	10.90
5120	52	20	11.20
5121	52	21	11.50
5122	52	22	11.80
5123	52	23	12.10
5124	52	24	12.40
5125	52	25	12.70
5126	52	26	13.00
5127	52	27	13.30
5128	52	28	13.60
5129	52	29	13.90
5130	52	30	14.20
5131	52	31	14.50
5132	52	32	14.80
5133	52	33	15.10
5134	52	34	15.40
5135	52	35	15.70
5136	52	36	16.00
5137	52	37	16.30
5138	52	38	16.60
5139	52	39	16.90
5140	52	40	17.20
5141	52	41	17.50
5142	52	42	17.80
5143	52	43	18.10
5144	52	44	18.40
5145	52	45	18.70
5146	52	46	19.00
5147	52	47	19.30
5148	52	48	19.60
5149	52	49	19.90
5150	52	50	20.20
5151	52	51	20.50
5152	52	52	20.80
5153	52	53	21.10
5154	52	54	21.40
5155	52	55	21.70
5156	52	56	22.00
5157	52	57	22.30
5158	52	58	22.60
5159	52	59	22.90
5160	52	60	23.20
5161	52	61	23.50
5162	52	62	23.80
5163	52	63	24.10
5164	52	64	24.40
5165	52	65	24.70
5166	52	66	25.00
5167	52	67	25.30
5168	52	68	25.60
5169	52	69	25.90
5170	52	70	26.20
5171	52	71	26.50
5172	52	72	26.80
5173	52	73	27.10
5174	52	74	27.40
